Date,AAPL,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AMAT,APTV,ADM,ARNC,AJG,AIZ,ATO,T,ADSK
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,8.041416898436683,2.7482265262434327,1.2698476709214455,3.0530162727345393,10.941549837802105,2.0412344982475985,1.5961316651118995,3.058587309148399,0.23681339944815624,4.411618468784938,0.4779540613341016,6.563386467434646,2.067990673027517,1.4153281546379033,5.601523208903718,5.341602126407038,2.874160550501047,3.2631010648341876,2.478330783930249,4.03555574131283,2.055742776123002,2.3214116589686196,15.879040390678915,7.1669633528130445,3.0957728423651227,0.9383594892542204,23.668265156141427,22.834855370732228,2.1163829873518964,35.95431672377387,1.8776811263974866,2.6248932773570304,3.04225857873505,3.72746715779354,2.092353708039823,1.7447996258777845,1.367413110884647,3.971685929714683,7.228991167866002,1.682023893567237,4.4984447869694275,2.2759795742929816,3.367268654576045,2.7023901797512164,2.4812532485854386,9.112512810279798,3.051525579375328,3.5876344440250354,3.204576225542271,1.1561547410752315,0.6967974358927174,,1.124529079089341,1.1980259068343748,0.9103779559056048,2.267106246840515,2.094762529858025,0.6636046701102145,2.5217774703905733
2015-03-31,7.9143255920053575,2.746677762099803,1.2638290286107963,2.977300046178035,10.95049566249114,2.121233251784099,1.582991910854415,3.045472391993648,0.23690535131192353,4.414233177803668,0.4544501862156203,6.581705896963536,2.105345490119935,1.4225702349783387,5.57989657022989,5.367859610761768,2.8157103397746908,3.184882564420942,2.329823809443734,4.095127665069838,2.0956107260108534,2.3648691988529875,15.595463576070486,7.28537714087239,3.1030236575329306,0.939305714870668,23.674645925170868,22.81669873302106,2.0854409158639133,35.606834250052806,1.8575109097017362,2.605719176998653,3.0597977251191075,3.551791240620602,2.072411263800614,1.7621493921418703,1.3663738559136414,3.9731281702994328,7.308929636367998,1.6808668314547586,4.498080616243552,2.2875354956957032,3.369184061896563,2.820881002943647,2.496719435149467,8.977930019184699,3.036090162458335,3.588603095236539,3.2205121666932452,1.1461136862985735,0.7084151963329697,,0.9650519730742334,1.2211353774948501,0.909682924209786,2.2053724591587316,2.091923830050817,0.6759435965838482,2.5225734214620306
2015-04-01,7.684814902438804,2.7013520939694695,1.2565841398668687,2.9506726993231647,10.88211149516583,2.1760958405696638,1.5605820296243467,3.0259759830040864,0.23660754115427804,4.601324161537428,0.4441898611724058,6.507210941508537,2.1214536110244784,1.4250481605500227,5.4579303728430135,5.365401198529934,2.7247017978130432,3.15521063073351,2.2079159780439492,4.348091093594074,2.1761754064683054,2.3989264312602048,15.18815172603652,7.33487247394525,3.115501628226221,0.9104456442789107,23.50731851106193,22.609526568830788,2.036786823644474,35.06086246757683,1.8430569361949865,2.57269223420154,3.0803863348209117,3.44313293070877,2.0703532546089884,1.759242871301732,1.3560542107891145,3.944165751407523,7.303358402461306,1.6871714285686994,4.4977485979726515,2.2619149429276812,3.2846162568559243,2.903597246578626,2.48727072730411,8.725604804770771,3.004759764596475,3.5476577934193525,3.2104555311535052,1.1404868001178,0.7354638606998174,,0.8988563197841063,1.2463431141511911,0.9096907030091274,2.1860775375086794,2.094458460542455,0.6829244815187279,2.5222985548899617
2015-04-02,7.444107439107222,2.5913094436536075,1.2399708398247942,2.928062740521343,10.775305918029362,2.2334684523591486,1.5282142749158254,2.9789151231168867,0.23594291838167808,4.764542920080399,0.4414107775941484,6.297957383421239,2.1273055223241246,1.4289257452053736,5.329004578930282,5.345526121226223,2.6107189736396395,3.140454031732306,2.095348116379147,4.552203821531764,2.240360044397116,2.4365578434122455,14.70867495578038,7.303200697210022,3.127167140086041,0.8787160638704404,23.032705267555897,22.109091443640907,1.9786380281212834,34.294145459386314,1.8369847177119618,2.560450415001943,3.0958646510874965,3.3756879859565174,2.0785665693094417,1.7566585110071218,1.348781779286631,3.8303371943731874,7.300587413483988,1.6882367611155542,4.46310153093381,2.2212144270811485,3.1801841390385004,2.944857351969077,2.396952565885962,8.499174853601351,2.9592953190431577,3.4861372922389355,3.180461053703426,1.1381086997424186,0.7608402840630272,,0.869722908662935,1.2666174983023282,0.9098378045060954,2.1790404447570535,2.0968607892493827,0.6860618805580138,2.5133758219969526
2015-04-06,7.254324482718202,2.5041344569593456,1.2300480446268678,2.802680194240224,10.674930284639842,2.3675716122185206,1.4798463879473807,2.9455378778468537,0.23442155940553808,4.807542790617258,0.4491869302474018,6.222782388105644,2.14431994408457,1.4360826739180725,5.2386627520177855,5.311062127780209,2.5367247166643,3.1233180784558283,2.025861461457084,4.625347417093511,2.2631554814132455,2.4858423699292636,14.494595645889943,7.359000477143547,3.125277858833557,0.8899211385108063,22.488591635538384,21.5537866511719,1.9431717039897527,33.59857469516541,1.822426085238615,2.5607631443294276,3.0926315335422494,3.2399585815515595,2.088867073252266,1.7437531037981329,1.3504627790184152,3.7819957813825322,7.327498665637216,1.6974146509250938,4.471003479263007,2.204050944277772,3.1275181537858154,3.0057751604156535,2.3663891940668904,8.293762382855922,2.935557387471969,3.431887705088705,3.137129796738084,1.1379614417623531,0.791376237241211,,0.8136522077978074,1.2789268099898183,0.9103448157790632,2.166101310420558,2.1039330602549873,0.6845502461821329,2.501956979808715
2015-04-07,7.152009458451872,2.502460393812232,1.2294745903684092,2.619358457487929,10.569012022949114,2.5233809711226085,1.4348451436159229,2.936201785494533,0.23336065719757376,4.779072348701624,0.44685719859055967,6.175451791610776,2.1623822589677077,1.4558816906517984,5.205691960278745,5.2991873770743965,2.488636609700424,3.0719573436009693,1.9875213177977866,4.634356381181391,2.2405837033953615,2.5360181153445795,14.324891263723876,7.499549687046192,3.120226863221024,0.8934257530825911,21.963725148391273,21.014500588711044,1.9256103295430609,32.87124075851467,1.8101269659248527,2.556050950561121,3.088982293599219,3.0491365083130972,2.0948219454289716,1.7048816251963572,1.3501046621910735,3.792769432980497,7.346325912099163,1.7129410644839762,4.47094532639149,2.2036812741846483,3.1222674109228183,3.0884038293715466,2.3752714549000933,8.246395302204782,2.9277308272124642,3.3951424422827783,3.138382594702958,1.1384742862994195,0.8266265381753849,,0.7845487205491214,1.2837324091511764,0.8974073610971829,2.128884876927132,2.103219075661403,0.6870752719888319,2.507534830294732
2015-04-08,7.039844101381162,2.46658034854314,1.226992142401128,2.4998862120997254,10.417789332496179,2.6173796574410804,1.3739688352249835,2.9093215895775364,0.23249280105494194,4.721076603253276,0.4510776800578002,6.136590753296702,2.166807931074988,1.4717937862188912,5.128141534047241,5.277951346561149,2.383299681718883,3.015788660191198,1.9367633901379433,4.608819842322232,2.1532106151953156,2.58055700639935,14.126081643501445,7.640135836045089,3.1260114114687383,0.8989943376957664,21.20963884702411,20.21706071973568,1.9061025695512077,32.036162681307815,1.8064838885381662,2.556125260794169,3.0935545304339405,2.882895255901138,2.107609156350431,1.6783047338493042,1.3505196739886927,3.7754946209428177,7.380955674346419,1.730362817511405,4.480687134394419,2.200763247161421,3.1296158858908347,3.175656623902819,2.346407536271375,8.116112759670274,2.9205899489174314,3.3285432715730923,3.133198488503655,1.1375091233259267,0.8458685695813816,,0.7721867839962947,1.2798984224349255,0.89864247901195,2.0873327599708356,2.1035056225156183,0.6980226106450619,2.524226675782991
2015-04-09,6.844898778929096,2.4076645739315428,1.2315703080737208,2.369730991431601,10.24562626266078,2.716442942505318,1.3053126208443708,2.870330562027792,0.23153618342990814,4.7000936401298326,0.4540059918965449,6.042228430536197,2.165685001431119,1.4898860912740106,5.024534034105757,5.242013669318501,2.3080462241647863,2.9957532041019284,1.929458487891684,4.600774250119761,2.016182096730127,2.601018764987893,13.97580198016196,7.781167247194573,3.132138959764851,0.9000652047942796,20.250310512197178,19.20721681602506,1.8901701116162686,30.94351071622149,1.8050780223210898,2.5748809897899982,3.099463157452719,2.7306033924767936,2.127544299365511,1.6722159931311442,1.3520290673169986,3.8053905083320614,7.354037937286615,1.7381552660259034,4.506567626542272,2.1787809464077292,3.0816622697227385,3.2561909081357596,2.269391856801602,7.907216606573758,2.886495362931664,3.2562355826155405,3.0974601359477276,1.1373273259390575,0.8620815491922039,,0.7677837170441956,1.2813153001135522,0.9015453618914692,2.050072418453544,2.1032048184793113,0.7080230094572493,2.5472438356372704
2015-04-10,6.669489936790434,2.342094884142753,1.2242368313398455,2.3382156205396414,10.04283747915739,2.7851716720765696,1.2131214814739562,2.816013905322876,0.23071424042408653,4.71104011690105,0.4580334715028462,5.902824496281296,2.151384234462492,1.5285634850027046,4.890287780516733,5.203177410239762,2.2573713276141416,2.9227677995642174,1.9149062832019788,4.613105428549766,1.847898445600889,2.6143878900323787,13.777090350689862,7.969867083438945,3.1254886668774957,0.9096029431154614,19.40288773920173,18.268051013115656,1.875269283864493,29.849667537706022,1.7896515063341922,2.5965799689804925,3.0886061069058024,2.564883644016774,2.145020142662849,1.685433731834848,1.3522441172149315,3.878234294487331,7.374551446667651,1.7460792560366796,4.555711522782532,2.1527304695609835,3.0899879280476403,3.3206828351297593,2.2157406124960346,7.729556298065931,2.856724330120968,3.1704857627422744,3.0830551057856135,1.14819035952011,0.8760645300059047,,0.762712580351208,1.2884610011220468,0.9065259165010854,2.009699080827832,2.1023729934028945,0.7160070344949995,2.565961075881284
2015-04-13,6.459925713658665,2.2293918693995005,1.2014695686091144,2.284384048321555,9.766158686004749,2.8162525236271154,1.1281639000210664,2.735426111209559,0.22939731587591294,4.727545256530348,0.4545799576016378,5.646296048543398,2.1139583456174402,1.5415053908619634,4.682807873089745,5.130564315031821,2.2170463057937844,2.890881529386688,1.9233573151086643,4.587670026406269,1.7528447801919784,2.6104564615892434,13.46483038048157,8.099768979058862,3.1014219219340524,0.9028983306442896,18.648035169178346,17.452147245181997,1.8747029821244856,28.57445984519942,1.7693885678263976,2.6141701686967425,3.067076908509447,2.4815319842187624,2.172073289021649,1.707161477638956,1.352183785104888,3.8339707993665355,7.351670817818166,1.7285561967791945,4.583705211672549,2.097179677297593,3.0873403616178265,3.358835725274239,2.1368213413655206,7.57165666368776,2.8242452069005224,3.0618189269195835,3.080655934813326,1.159440201959941,0.8905117989809553,,0.7651890206270245,1.299842189465368,0.91518446166336,1.9769240502773437,2.0854211391667707,0.7211134673325392,2.5475969567883516
2015-04-14,6.100862641606604,2.0979428719069713,1.1681986229228556,2.2597544989401426,9.40312585363022,2.8452661200290637,1.009399035282572,2.6581953265454072,0.22681526057427986,4.711824637274779,0.45885053509756474,5.167433866859038,2.066827476885532,1.525238853203665,4.439036577283794,5.015916054925208,2.1890552808457895,2.9136162902835396,1.9594553895735671,4.498739217605599,1.7238499707780095,2.564581325066779,13.074494265964274,8.196508116919937,3.0687461507679505,0.8804283754478878,17.786651776925996,16.687234200892107,1.8779233632371928,26.893869155567376,1.7317171762533918,2.6375989806580455,3.024476137111153,2.4275197404749624,2.1713436960388486,1.732968282397739,1.3489755372133392,3.678708517391937,7.29046312068885,1.6878985949003849,4.556048884023938,2.01202427791397,3.07679565411404,3.3382573052654556,2.0460211128108328,7.475220413204386,2.78542769743304,2.9108825617217273,3.1438088022827873,1.1647083968605705,0.9115764384336339,,0.7686249370045966,1.309120936781106,0.9287705864528035,1.9643586955405494,2.0635738019654664,0.7291418026430643,2.511972568807362
2015-04-15,5.661031705594935,2.049104696324014,1.149264859601176,2.1864116760000023,9.02995224787319,2.885889321360258,0.9670273630585453,2.6169105364245384,0.22010223292336917,4.716355123367804,0.45822166076635845,4.6624334835685,2.043536289125232,1.519484552433733,4.184278333176665,4.910169761871319,2.197352310199985,2.935364629560447,2.018862821093985,4.521792042634888,1.7614913489991373,2.507438757835114,12.813576895352274,8.387903819204528,3.001981619541966,0.8904546543903548,17.115808808180848,16.10175118450247,1.8904709005929448,25.171106106408104,1.673847153650911,2.6563987492414896,2.9616713482662527,2.358929009836134,2.2050628698263837,1.7446525563483521,1.3395193821446783,3.5748665140421836,7.230340223375566,1.655012792890979,4.655977989438474,1.9420886595575129,3.328265797729935,3.3681101456736555,2.0159122141315136,7.372811043531132,2.7785192170557385,2.7604883451945343,3.2858330170322416,1.171865768136898,0.9238766082589924,,0.7782757270689108,1.3160558262676794,0.9355297601911913,1.940376921855664,2.011980107953922,0.733786018471291,2.492492879759077
2015-04-16,5.30505945482317,1.99209609818571,1.1189533547782402,2.1623073768755408,8.622577576792027,2.9185804342886206,0.9217129525775158,2.5661538012989307,0.2058983862982563,4.730047968605705,0.4629359756101525,4.236814227961852,2.00314523168167,1.491865504533104,3.97809462383166,4.821937683400608,2.209000745537511,2.9574840955009734,2.067082908693435,4.536885813127323,1.8035756603007556,2.417313468869845,12.515164824852233,8.494343820987732,2.9344526385913277,0.8988254105465041,16.363183346687077,15.420640836440509,1.895759138673583,23.174805970549084,1.6261555995347585,2.6464668310509967,2.9000552108518045,2.2258217298071106,2.2166209523343507,1.7441525470395618,1.321006549977995,3.4634598651186796,7.157024710860256,1.6071624554450379,4.789271628656155,1.85190007021342,3.49254626408578,3.4094501602868763,1.9821463338974037,7.3385839144929905,2.7548038114442983,2.5722963207185088,3.3639607742058275,1.1798886641912516,0.9540961166033112,,0.7855838089624577,1.3174929539150546,0.9354862779705457,1.9270333453586883,1.9660262698614501,0.7392446136902527,2.477187184867149
2015-04-17,4.944812656045675,2.016916144628533,1.080672460138446,2.152382177855041,8.145465301120094,2.9179904227643645,0.8626797855690077,2.532550537418023,0.20245205891319576,4.744498863239094,0.4619566590084608,3.979783697242381,1.95004397313884,1.4633736561887092,3.831185810883401,4.732596720205689,2.2308781364940073,2.9691592287083046,2.1251607848776994,4.536176044571536,1.829328324452446,2.3130405552366327,12.37454855080202,8.491296339845487,2.8458089463844978,0.8948315341874667,16.070391762879915,15.267121631222496,1.9008441478922644,21.24662499802017,1.5678674836629622,2.61601221484,2.811892917531004,2.113911488133122,2.2069186215762118,1.7465033347534846,1.291872464013711,3.401628037438031,7.051130652212891,1.5710890371687718,4.835620435160082,1.8043835199329499,3.685448753425309,3.429110424743526,1.9434320706617711,7.307788761446218,2.733437701259474,2.349457179764739,3.450094913948633,1.1875404958899478,0.9919794846782896,,0.7922192956684323,1.311948307511358,0.9219231312246186,1.9106179377245482,1.9054181666580507,0.7484200118411369,2.4582748231091203
2015-04-20,4.7007054885830835,2.0220489412731593,1.0546723994001568,2.169271506763615,7.695470182365965,2.938279599638135,0.8220779917844062,2.5272403203901477,0.20183858293032586,4.717485071039489,0.4685509577409905,4.014315822830062,1.9321652252400907,1.4741989206437205,3.7120974319962228,4.667848694379003,2.2196743475202667,2.9584981445298233,2.1698077904408257,4.587471451903971,1.8141160455814513,2.25343039815343,12.25763253401656,8.576818079076986,2.7405992581523697,0.8869036310938646,16.00547120350841,15.256849548867523,1.8927373161700478,19.938582104775367,1.5014341919539158,2.5118780690184406,2.705771838669672,2.1233363777040917,2.2258993231074333,1.729945714507018,1.2582861965953513,3.398764527108965,6.978112097575361,1.5372377457653337,4.931303230040725,1.7806875140234013,3.8667753941950656,3.452759851657846,1.9363220476030736,7.320672216054614,2.723161853475845,2.170175570236145,3.5467914799519686,1.1792542410234386,1.013065253390484,,0.7956283094383139,1.3012314462985262,0.9278487359673226,1.8598925535456257,1.8365296046349442,0.7526439085698746,2.4520631734311307
2015-04-21,4.449519237027479,2.022320756689651,1.0074966879703249,2.2021259886883136,7.216866583000976,2.9511560312704366,0.7834281962634334,2.522843279571064,0.2055428254825369,4.699185321267512,0.47976368358848803,3.9423983781134355,1.8876298473689004,1.4568105689822186,3.552493558083699,4.640994586901567,2.1762774091512087,2.9975300378284087,2.188207086689318,4.644927282883647,1.7997412302224551,2.196673808103726,12.14993903404752,8.736150621619096,2.623212461052138,0.8848076812326988,15.998198312004865,15.304781558462679,1.8930882012872785,18.585625311333356,1.4274586876980684,2.403277498136833,2.577293608542258,2.131163815627445,2.20896971536275,1.7031988763586383,1.2221798969730258,3.389044063009023,6.9189679086482165,1.486544014600533,5.093554126246777,1.7556478273803324,3.988840403972242,3.4808795360702636,1.930326241783335,7.301893297937322,2.692977994753392,1.9554222454989492,3.5780073834689303,1.1627391194446943,1.0247840167925404,,0.7962818078507963,1.2952363394922328,0.915927657938263,1.8376479916575272,1.761682065687504,0.7602151791723583,2.4489545489388593
2015-04-22,4.1940117082620505,2.018064037048148,0.9945182378537448,2.2563699848372742,6.663458120547754,2.9670298260550876,0.7499406567859735,2.4964225745862816,0.21606528883545362,4.6183955287401774,0.4973358401051615,3.9801976322904395,1.8503939037053783,1.4421505735657938,3.3633755071743168,4.623380641074214,2.0695903139985443,3.0360065020065345,2.1726226958519814,4.740508328126802,1.7682948052747043,2.12039610279972,12.12215599589028,8.964843853115033,2.4939810255758177,0.8787338573711716,15.910279185168605,15.273073879689797,1.8899075097687243,16.82944630913424,1.3489338225528573,2.297958457421257,2.4292674955574074,2.126552845722369,2.179967889671762,1.5686646503668904,1.171747680654274,3.384802625495182,6.872402788308153,1.4568518318233479,5.267586049562734,1.7245077165402158,4.128192649092633,3.5073080442861135,1.9301669137594317,7.237850702840508,2.6560703525159375,1.730463663740297,3.6036526157693434,1.1291221904222652,1.0337095553951614,,0.7933264017168629,1.2810488618474603,0.9078486396654313,1.804696157345881,1.6744669781805102,0.7635065552351195,2.4513174409544867
2015-04-23,3.666970932419376,2.1460569808305885,0.9582294613321809,2.2923466376934836,5.960141990118433,2.936808983514186,0.6981970880266019,2.440394769572327,0.22518253738077226,4.594163882542861,0.506608753752371,3.8644544860272694,1.7920657760703658,1.411855332612367,3.0974912894366313,4.570584729216719,1.9880752978271459,3.084421582270346,2.1627281630719764,4.767412082681935,1.719933357909439,2.0244841081012894,12.045060004353346,9.335489758954694,2.3572542199828854,0.8762504221168224,15.49240525867956,14.902513832608005,1.8826444542831056,14.524116539883673,1.2590422667164418,2.2767574325737128,2.273237139058635,2.14005656902902,2.1265145881900893,1.487439463706684,1.1215627213192918,3.4224673757178263,6.842134242230306,1.4086343508743913,5.4345678333525855,1.6792515399615526,4.269703994820914,3.4721733046648278,1.9114296033416784,7.161415988113027,2.5958803683925153,1.6869604515138525,3.6372293849673607,1.0867371342095926,1.0487070698539178,,0.7931530975531775,1.2736863621600638,0.8885876561143937,1.776621651203607,1.5974558162108217,0.7644044245644963,2.41777869262204
2015-04-24,3.4634971019391396,2.2995294225062004,0.8932262985038965,2.42687795535117,5.763766744967695,2.8335352536889693,0.6546054737559105,2.3376607697212655,0.23407112975612923,4.521792979716423,0.5190113374114108,3.762939348750239,1.6733840337154398,1.347385530708108,2.5785140029243707,4.439262468487778,1.976394137137307,3.14098014048765,2.1524951951100375,4.752620139679838,1.7398297919055703,1.9572985533940668,11.800439016778085,9.625899731958434,2.2420020499746194,0.872759294027143,14.963174848494546,14.418251318153866,1.8829005977525586,14.299760144515568,1.1876270196711811,2.305770694532025,2.142040126597727,2.162109054828629,2.0177917672096792,1.4614807907375482,1.0852474528412097,3.3877625234443443,6.814143160049518,1.3438144545046518,5.523930534706221,1.6253722302923779,4.317599311371907,3.3951026658382317,1.8213487893397096,6.945203024857932,2.446522864044764,1.64537550880394,3.6149367272986765,1.0478033384935437,1.0717651236283057,,0.7989809010395661,1.266714955963263,0.887161967135769,1.781550545068193,1.5552682476132274,0.7593918731123915,2.3206255533884628
2015-04-27,3.455519927029976,2.4935953214422324,0.8816165653851857,2.4858368073484525,5.59439104697202,2.7712797427234377,0.6019117612753517,2.2765011980673964,0.2408151176815001,4.481148570860447,0.5260504959543187,3.6233205577766285,1.551074449906423,1.2903651981639752,2.4890631448364826,4.3578785875581945,1.8399958471458893,3.064735617762098,2.14238129825638,4.716649545795523,1.7374280682585976,1.8928365107681728,11.563166871897273,9.813856749198314,2.063557457046223,0.8762015317801078,14.220651920293436,13.720535805740584,1.88608954859273,13.854143503824902,1.0564386394249319,2.2996175974784925,1.9795182601766739,2.1900211282937616,1.8966172980180243,1.4465740844909514,1.000511888758976,3.4246358171673883,6.7431673956252665,1.2889182058001125,5.526075370842958,1.6002621518995654,4.389325968486159,3.320686993918858,1.7416562998096117,6.790435719442867,2.286308177990398,1.5789522647114336,3.5955470576906348,1.0129144056732353,1.1638977715413326,,0.81036686955776,1.2513857967986421,0.869493309818549,1.776270413512794,1.4591121342580238,0.7591417247076366,2.2255742149292965
2015-04-28,3.3036635887063572,2.6252038446544765,0.8531510221916495,2.63935065203674,5.399619726618757,2.6479975325145766,0.5445989233262861,2.149955516226193,0.24768019748455594,4.476758925855439,0.5339607890976497,3.707130463200125,1.3790643987208062,1.1958695392066165,2.3276366860773448,4.150165298593491,1.8119064701295071,3.0166292924613,2.1542712532938855,4.8575353658525735,1.7773588031041114,1.7897222585394952,11.050079605766793,9.94750074934363,1.9530255465074522,0.8642584588049124,14.173720425462136,13.663585378497087,1.8932220092401155,14.924451705900239,0.9805558783202609,2.3046637360883397,1.8493924716306966,2.2240651943458785,1.731122321364198,1.4468145801651504,0.9715252583868558,3.356892643552774,6.61731559242246,1.1656764482140614,5.462358544497412,1.5345363034697597,4.492161836588428,3.2040073513249885,1.5744676797496064,6.582870450007388,2.0391854679948467,1.4827692446124043,3.5930164687394286,1.001209593300793,1.241475498118827,,0.8193000147225075,1.241374807392744,0.819264707537776,1.7726969701623028,1.4334614086781388,0.7732819484194677,2.058138756557219
2015-04-29,3.163051515072932,2.8347665833223115,0.8324934298446163,2.745883508624836,5.178665774988725,2.570085464295925,0.48932188174535685,2.0563885761180263,0.2565959804344978,4.52530694404849,0.5439897338263598,3.707670701923003,1.241481027339084,1.1347247731209746,2.2428949903759094,3.905041956703627,1.786733684656727,2.965114969046055,2.214826618305051,4.927093377696672,1.8694711535799984,1.692715699897005,10.551777148362186,10.040677267993429,1.8181596829674664,0.8686909919804886,13.959259511983136,13.456242555058378,1.9231360555445849,16.059602798795545,0.8886371683364904,2.3034525103665824,1.6893243726881446,2.252750704020196,1.6292739015670836,1.4793024008701752,0.9165068016737008,3.382972249803064,6.454342144178924,1.1130073273498742,5.387915078325078,1.4905451927906717,4.604160103019562,3.0729422068267245,1.4201611172222293,6.344146953292481,1.8695541932118305,1.38732090512087,3.6207528441184818,0.9884879167607198,1.3141728806247306,,0.8357602682520314,1.2193285523779311,0.7944293336110544,1.7389349620557686,1.3833184023426819,0.7882176131308627,1.88145486102318
